table_name,name,col_type,description,badges,attribute_name,col_description,is_nullable,is_primary_key,is_foreign_key,sensitivity,technical_source,is_view,database,cluster,schema,sort_order
mdd_prvdr_dm_lcn_txy_astn_hsty,prmry_txnmy_sw,CHAR(1),"Indicates whether the Taxonomy is the primary for the provider or not.



X – Designates the initial Primary Taxonomy selection

Y – Designates that the taxonomy was the Primary Taxonomy

N – Designates that the taxonomy was not the Primary Taxonomy

",,Primary Taxonomy Switch,"Indicates whether the Taxonomy is the primary for the provider or not.



X – Designates the initial Primary Taxonomy selection

Y – Designates that the taxonomy was the Primary Taxonomy

N – Designates that the taxonomy was not the Primary Taxonomy

",No,No,,,,Table,hive,gold,hive_mdm,386
mdd_prvdr_dm_lcn_txy_astn_hsty,gpr_clsfctn_type_rfrnc_sk,INT,Unique dummy sequential number to achieve primary key uniqueness.,Nullable,Group Classification Type Reference Surrogatekey,Unique dummy sequential number to achieve primary key uniqueness.,Yes,No,,,,Table,hive,gold,hive_mdm,387
mdd_prvdr_dm_lcn_txy_astn_hsty,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,388
mdd_prvdr_dm_lcn_txy_astn_hsty,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,389
mdd_prvdr_dm_lcn_txy_astn_hsty,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,390
mdd_prvdr_dm_lcn_txy_astn_hsty,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,391
mdd_prvdr_dm_lcn_txy_astn_hsty,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,392
mdd_prvdr_dm_lcn_txy_astn_hsty,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",Nullable,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",Yes,No,,,,Table,hive,gold,hive_mdm,393
mdd_prvdr_dm_afltd_pgm_hstry,afltd_pgm_id,VARCHAR(50),"A data element to identify the Medicaid/CHIP programs, waivers and demonstrations in which the provider participates.",Nullable,Affiliated Program Identifier,"A data element to identify the Medicaid/CHIP programs, waivers and demonstrations in which the provider participates.",Yes,No,,,,Table,hive,gold,hive_mdm,394
mdd_prvdr_dm_afltd_pgm_hstry,afltd_pgm_efctv_dt,DATE,"The first day of the time span during which the values in all data elements in the PROV-AFFILIATED-PROGRAMS record segment are in effect (i.e., the values accurately reflect reality as it is understood to be at the time the record is created).



This date field is necessary when defining a unique row in a database table.",Nullable,Affiliated Program Effective Date,"The first day of the time span during which the values in all data elements in the PROV-AFFILIATED-PROGRAMS record segment are in effect (i.e., the values accurately reflect reality as it is understood to be at the time the record is created).



This date field is necessary when defining a unique row in a database table.",Yes,No,,,,Table,hive,gold,hive_mdm,395
mdd_prvdr_dm_afltd_pgm_hstry,afltd_pgm_end_dt,DATE,"The last day of the time span during which the values in all data elements in the PROV-AFFILIATED-PROGRAMS record segment are in effect (i.e., the values accurately reflect reality as it is understood to be at the time the record is created).",Nullable,Affiliated Program End Date,"The last day of the time span during which the values in all data elements in the PROV-AFFILIATED-PROGRAMS record segment are in effect (i.e., the values accurately reflect reality as it is understood to be at the time the record is created).",Yes,No,,,,Table,hive,gold,hive_mdm,396
mdd_prvdr_dm_afltd_pgm_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,397
mdd_prvdr_dm_afltd_pgm_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,398
mdd_prvdr_dm_afltd_pgm_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,399
mdd_prvdr_dm_afltd_pgm_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,400
mdd_prvdr_dm_afltd_pgm_hstry,prvdr_afltd_pgm_hstry_sk,BIGINT,The unique identifier for an affiliated program associated with a provider of a point in time,,Provider Affiliated Program History Surrogatekey,The unique identifier for an affiliated program associated with a provider of a point in time,No,No,,,,Table,hive,gold,hive_mdm,401
mdd_prvdr_dm_afltd_pgm_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,402
mdd_prvdr_dm_afltd_pgm_hstry,afltd_pgm_type_rfrnc_sk,INT,"This refers to valid Affiliated Program Type for a provider. Valid values are

1 - Health Plan (NHP-ID); 2 - Health Plan (state-assigned health plan ID); 3 – Waiver; 4 - Health Home Entity; 5 - Other",,Affiliated Program Type Reference Surrogatekey,"This refers to valid Affiliated Program Type for a provider. Valid values are

1 - Health Plan (NHP-ID); 2 - Health Plan (state-assigned health plan ID); 3 – Waiver; 4 - Health Home Entity; 5 - Other",No,No,,,,Table,hive,gold,hive_mdm,403
mdd_prvdr_dm_afltd_pgm_hstry,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,404
mdd_prvdr_dm_afltd_pgm_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,405
mdd_prvdr_dm_afltd_pgm_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,406
mdd_prvdr_dm_afltd_pgm_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,407
mdd_prvdr_dm_afltd_pgm_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,408
mdd_prvdr_dm_afltd_pgm_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,409
mdd_prvdr_dm_bed_type_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,410
mdd_prvdr_dm_bed_type_hstry,prvdr_bed_type_usg_hstry_sk,BIGINT,A system generated unique identifier for a bed usage in a provider facility as of a point in time.,,Provider Bed Type Usage History Surrogatekey,A system generated unique identifier for a bed usage in a provider facility as of a point in time.,No,No,,,,Table,hive,gold,hive_mdm,411
mdd_prvdr_dm_bed_type_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,412
mdd_prvdr_dm_bed_type_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,413
mdd_prvdr_dm_bed_type_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,414
mdd_prvdr_dm_bed_type_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,415
mdd_prvdr_dm_bed_type_hstry,mdcd_bed_type_efctv_dt,DATE,"The first day of the time span during which the values in the Provider Bed Type segment are in effect.

",Nullable,Medicaid Bed Type Effective Date,"The first day of the time span during which the values in the Provider Bed Type segment are in effect.

",Yes,No,,,,Table,hive,gold,hive_mdm,416
mdd_prvdr_dm_bed_type_hstry,mdcd_bed_type_end_dt,DATE,"The last day of the time span during which the values in the Provider Bed Type segment are in effect.

",Nullable,Medicaid Bed Type End Date,"The last day of the time span during which the values in the Provider Bed Type segment are in effect.

",Yes,No,,,,Table,hive,gold,hive_mdm,417
mdd_prvdr_dm_bed_type_hstry,mdcd_bed_type_rfrnc_sk,INTEGER,A code to classify beds available at a facility.,,Medicaid Bed Type Reference Surrogatekey,A code to classify beds available at a facility.,No,No,,,,Table,hive,gold,hive_mdm,418
mdd_prvdr_dm_bed_type_hstry,bed_cnt,INTEGER,A count of the number of beds available at the facility for the category of bed identified in the BED-TYPE-CODE data element.,Nullable,Bed Count,A count of the number of beds available at the facility for the category of bed identified in the BED-TYPE-CODE data element.,Yes,No,,,,Table,hive,gold,hive_mdm,419
mdd_prvdr_dm_bed_type_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,420
mdd_prvdr_dm_bed_type_hstry,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,421
mdd_prvdr_dm_bed_type_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,422
mdd_prvdr_dm_bed_type_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,423
mdd_prvdr_dm_bed_type_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,424
mdd_prvdr_dm_bed_type_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,425
mdd_prvdr_dm_type_hstry,prvdr_type_hstry_sk,BIGINT,A unique identifier for a medicaid provider type based on Provider classification Type -3.,,Provider Type History Surrogatekey,A unique identifier for a medicaid provider type based on Provider classification Type -3.,No,No,,,,Table,hive,gold,hive_mdm,426
mdd_prvdr_dm_type_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,427
mdd_prvdr_dm_type_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,428
mdd_prvdr_dm_type_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,429
mdd_prvdr_dm_type_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,430
mdd_prvdr_dm_type_hstry,mdcd_prvdr_type_rfrnc_sk,INT,"Unique number to identify a Medicaid Provider Type which is based on classification. Examples of valid values are 

01	Physician

02	Speech Language Pathologist

03	Oral Surgery (Dentist only)

04	Cardiac Rehabilitation and Intensive Cardiac Rehabilitation

05	Anesthesiology Assistant

06	Chiropractic 

........ etc.

",,Medicaid Provider Type Reference Surrogatekey,"Unique number to identify a Medicaid Provider Type which is based on classification. Examples of valid values are 

01	Physician

02	Speech Language Pathologist

03	Oral Surgery (Dentist only)

04	Cardiac Rehabilitation and Intensive Cardiac Rehabilitation

05	Anesthesiology Assistant

06	Chiropractic 

........ etc.

",No,No,,,,Table,hive,gold,hive_mdm,431
mdd_prvdr_dm_type_hstry,mdcd_prvdr_type_efctv_dt,DATE,The first day of the time span during which the values in all data elements in the Medicaid Provider Taxonomy Classification record segment are in effect.,Nullable,Medicaid Provider Type Effective Date,The first day of the time span during which the values in all data elements in the Medicaid Provider Taxonomy Classification record segment are in effect.,Yes,No,,,,Table,hive,gold,hive_mdm,432
mdd_prvdr_dm_type_hstry,mdcd_prvdr_type_end_dt,DATE,"The last day of the time span during which the values in all data elements in the Medicaid Provider Taxonomy Classification record segment are in effect.

",Nullable,Medicaid Provider Type End Date,"The last day of the time span during which the values in all data elements in the Medicaid Provider Taxonomy Classification record segment are in effect.

",Yes,No,,,,Table,hive,gold,hive_mdm,433
mdd_prvdr_dm_type_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,434
mdd_prvdr_dm_type_hstry,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,435
mdd_prvdr_dm_type_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,436
mdd_prvdr_dm_type_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,437
mdd_prvdr_dm_type_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,438
mdd_prvdr_dm_type_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,439
mdd_prvdr_dm_type_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,440
mdd_prvdr_dm_authrzd_cos_hstry,prvdr_authrzd_cos_sk,BIGINT,Unique number to identify a Provider's Authorized Category Of Service as of a point in time,,Provider Authorized Category of Service History Surrogatekey,Unique number to identify a Provider's Authorized Category Of Service as of a point in time,No,No,,,,Table,hive,gold,hive_mdm,441
mdd_prvdr_dm_authrzd_cos_hstry,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,442
mdd_prvdr_dm_authrzd_cos_hstry,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,443
mdd_prvdr_dm_authrzd_cos_hstry,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,444
mdd_prvdr_dm_authrzd_cos_hstry,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,445
mdd_prvdr_dm_authrzd_cos_hstry,mdcd_authrzd_cos_rfrnc_sk,INT,This refers the code that indicates the category of service for the paid claim.  The category of service is the line item from the CMS-21 form that states use to report their expenditures and request federal financial participation.,,Medicaid Authorized Category of Service Reference Surrogatekey,This refers the code that indicates the category of service for the paid claim.  The category of service is the line item from the CMS-21 form that states use to report their expenditures and request federal financial participation.,No,No,,,,Table,hive,gold,hive_mdm,446
mdd_prvdr_dm_authrzd_cos_hstry,mdcd_authrzd_cos_efctv_dt,DATE,The first day of the time span during which the values in the Provider Taxonomy Classification segment are in effect.,Nullable,Medicaid Authorized Category of Service Effective Date,The first day of the time span during which the values in the Provider Taxonomy Classification segment are in effect.,Yes,No,,,,Table,hive,gold,hive_mdm,447
mdd_prvdr_dm_authrzd_cos_hstry,mdcd_authrzd_cos_end_dt,DATE,"The last day of the time span during which the values in the Provider Taxonomy Classification segment are in effect.

",Nullable,Medicaid Authorized Category of Service End Date,"The last day of the time span during which the values in the Provider Taxonomy Classification segment are in effect.

",Yes,No,,,,Table,hive,gold,hive_mdm,448
mdd_prvdr_dm_authrzd_cos_hstry,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,449
mdd_prvdr_dm_authrzd_cos_hstry,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,450
mdd_prvdr_dm_authrzd_cos_hstry,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,451
mdd_prvdr_dm_authrzd_cos_hstry,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,452
mdd_prvdr_dm_authrzd_cos_hstry,src_sys_name,VARCHAR(35),Name of the system from which the record is sourced.,Nullable,Source System Name,Name of the system from which the record is sourced.,Yes,No,,,,Table,hive,gold,hive_mdm,453
mdd_prvdr_dm_authrzd_cos_hstry,src_sub_sys_name,CHAR(18),"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Nullable,Source Sub System Name,"Name of the subsytem such as NPESS, FISS, etc in the case of NPISCS, from which the record is sourced",Yes,No,,,,Table,hive,gold,hive_mdm,454
mdd_prvdr_dm_authrzd_cos_hstry,rptg_prd_dt,DATE,Date that indicates the source reporting period of the record,Nullable,Reporting Period Date,Date that indicates the source reporting period of the record,Yes,No,,,,Table,hive,gold,hive_mdm,455
mdd_spp_mdcd_enrlmt,mdcd_enrlmt_efctv_dt,DATE,The first day of the time span during which the values in all data elements on a Provider Medicaid record segment are in effect.,Nullable,Medicaid Enrollment Effective Date,The first day of the time span during which the values in all data elements on a Provider Medicaid record segment are in effect.,Yes,No,,,,Table,hive,gold,hive_mdm,456
mdd_spp_mdcd_enrlmt,mdcd_enrlmt_end_dt,DATE,"The last day of the time span during which the values in all data elements on a Provider Medicaid record segment are in effect.

",Nullable,Medicaid Enrollment End Date,"The last day of the time span during which the values in all data elements on a Provider Medicaid record segment are in effect.

",Yes,No,,,,Table,hive,gold,hive_mdm,457
mdd_spp_mdcd_enrlmt,spp_mdcd_enrlmt_sk,BIGINT,A unique identifier for a provider’s enrollment of state's Medicaid or Children's Health Insurance Program (CHIP).,,Shared Provider Profile Medicaid Enrollment Surrogatekey,A unique identifier for a provider’s enrollment of state's Medicaid or Children's Health Insurance Program (CHIP).,No,No,,,,Table,hive,gold,hive_mdm,458
mdd_spp_mdcd_enrlmt,mdm_prvdr_sk,BIGINT,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,,MDM Provider Surrogatekey,The system generated unique identifier for a Provider Lean Index record in Master Data Management System.,No,No,,,,Table,hive,gold,hive_mdm,459
mdd_spp_mdcd_enrlmt,proc_cntl_dtl_insrt_sk,INTEGER,A unique identifier of the process that inserted the record. ,,Process Control Detail Insert Surrogatekey,A unique identifier of the process that inserted the record. ,No,No,,,,Table,hive,gold,hive_mdm,460
mdd_spp_mdcd_enrlmt,rec_add_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was inserted into the table.,,Record Add Timestamp,The data lineage column used to identify the date and time that the record was inserted into the table.,No,No,,,,Table,hive,gold,hive_mdm,461
mdd_spp_mdcd_enrlmt,rec_updt_ts,TIMESTAMP,The data lineage column used to identify the date and time that the record was update within the table.,,Record Update Timestamp,The data lineage column used to identify the date and time that the record was update within the table.,No,No,,,,Table,hive,gold,hive_mdm,462
mdd_spp_mdcd_enrlmt,proc_cntl_dtl_last_updt_sk,INTEGER,A unique identifier of the process that last updated the record.,,Process Control Detail Last Update Surrogatekey,A unique identifier of the process that last updated the record.,No,No,,,,Table,hive,gold,hive_mdm,463
mdd_spp_mdcd_enrlmt,prvdr_mdcd_enrlmt_stus_desc,VARCHAR(255),Description of the provider’s Medicaid and/or CHIP enrollment status within the effective and end date. ,Nullable,Provider Medicaid Enrollment Status Description,Description of the provider’s Medicaid and/or CHIP enrollment status within the effective and end date. ,Yes,No,,,,Table,hive,gold,hive_mdm,464
mdd_spp_mdcd_enrlmt,state_plan_enrlmt_type_name,VARCHAR(30),"Name/Description of the state plan with which a provider has an affiliation and is able to provide services to the state’s fee for service enrollees. Valid vales are

1  Medicaid

2  CHIP

3  Both Medicaid and CHIP

4  Not state plan affiliated

",Nullable,State Plan Enrollment Type Name,"Name/Description of the state plan with which a provider has an affiliation and is able to provide services to the state’s fee for service enrollees. Valid vales are

1  Medicaid

2  CHIP

3  Both Medicaid and CHIP

4  Not state plan affiliated

",Yes,No,,,,Table,hive,gold,hive_mdm,465
mdd_spp_mdcd_enrlmt,prvdr_enrlmt_mthd_desc,VARCHAR(300),"Description of the process by which a provider was enrolled in Medicaid or Children's Health Insurance Program(CHIP).

",Nullable,Provider Enrollment Method Description,"Description of the process by which a provider was enrolled in Medicaid or Children's Health Insurance Program(CHIP).

",Yes,No,,,,Table,hive,gold,hive_mdm,466
mdd_spp_mdcd_enrlmt,aplctn_dt,DATE,"The date on which the provider applied for enrollment into the State’s Medicaid and/or CHIP program.

",Nullable,Application Date,"The date on which the provider applied for enrollment into the State’s Medicaid and/or CHIP program.

",Yes,No,,,,Table,hive,gold,hive_mdm,467
mdd_spp_mdcd_enrlmt,rec_stus_cd,VARCHAR(30),"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",,Record Status Code,"Indicates the status of the record



Possible values  are C (Current table record), H (History  table record), D (Deleted record) values.

",No,No,,,,Table,hive,gold,hive_mdm,468
mdd_spp_mdcd_enrlmt,src_sys_rec_id,VARCHAR(500),Unique identifier for the record in the source system,,Source System Record Identifier,Unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,469
mdd_spp_mdcd_enrlmt,src_sys_rec_desc,VARCHAR(500),Description of the unique identifier for the record in the source system,,Source System Record Description,Description of the unique identifier for the record in the source system,No,No,,,,Table,hive,gold,hive_mdm,470
